took,timed_out,_shards_total,_shards_successful,_shards_failed,hits_total,hits_max_score,hits_hits__index,hits_hits__type,hits_hits__id,hits_hits__score,hits_hits__source_Data_buono,hits_hits__source_Id_buono,hits_hits__source_Id_distributore,hits_hits__source_Data_registraz,hits_hits__source_Tipo_buono,hits_hits__source_Id_bene,hits_hits__source_Qta_carburante,hits_hits__source_Km_percor,hits_hits__source_Km_attuali,hits_hits__source_Km_contakm,hits_hits__source_Prz_unit_carbur,hits_hits__source_Forzatura_ContaKM,hits_hits__source_Cambio_olio,hits_hits__source_KmCalcolati,hits_hits__source_KmInseriti,hits_hits__source_FuoriRange,hits_hits__source_ConsumoMedioBuonoCorrente,hits_hits__source_UltimoOperatore,hits_hits__source_UltimaModifica,hits_hits__source_Ora_buono,hits_hits__source_Data_quadratura,hits_hits__source_IdMovMag,hits_hits__source_IdRiga,hits_hits__source_Importato_Dal_Noleggio,hits_hits__source_Qta_quadratura,hits_hits__source_Trasferito,hits_hits__source_Id_Cliente,hits_hits__source_Ore_Incremento,hits_hits__source_Ore_Vita,hits_hits__source_Ore_ContaOre,hits_hits__source_ConsumoMedioOreBuonoCorrente,hits_hits__source_Tipo_Inserimento_Ore,hits_hits__source_Tipo_Inserimento_Km,hits_hits__source_FuoriRangeOre,hits_hits__source_Importato_Plus,hits_hits__source_Tipo_rilevazione,hits_hits__source_modello,hits_hits__source_riferimento
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-196763859_1481975168_1480052",1.0,"2017-09-06T09:26:17.000+02:00",253451.0,"01_2","2017-09-08T09:26:17.000+02:00","P",3029.0,123.0,270.0,603212.0,603212.0,0.0,false,false,603212.0,603212.0,false,2.194,"nl","2017-09-08T09:26:22.000+02:00","1899-12-30T08:26:17.000+01:00","2017-09-08T02:00:00.000+02:00",25040.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 173 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-499149389_1481974330_1480051",1.0,"2017-09-06T09:20:39.000+02:00",253390.0,"01_1","2017-09-08T09:20:39.000+02:00","P",7055.0,130.0,286.0,465682.0,465682.0,0.0,false,false,465682.0,465682.0,false,2.2,"nl","2017-09-08T09:20:43.000+02:00","1899-12-30T08:20:39.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 388 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-370066670_1481974332_1480051",1.0,"2017-09-06T09:20:49.000+02:00",253392.0,"01_1","2017-09-08T09:20:50.000+02:00","P",7034.0,153.0,336.0,130832.0,130832.0,0.0,false,false,130832.0,130832.0,false,2.196,"nl","2017-09-08T09:20:53.000+02:00","1899-12-30T08:20:49.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 367 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1963938030_1481974337_1480051",1.0,"2017-09-06T09:21:17.000+02:00",253397.0,"01_1","2017-09-08T09:21:18.000+02:00","P",7044.0,151.0,332.0,856277.0,856277.0,0.0,false,false,856277.0,856277.0,false,2.197,"nl","2017-09-08T09:21:21.000+02:00","1899-12-30T08:21:17.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 377 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1953165779_1481975048_1480051",1.0,"2017-09-06T09:22:57.000+02:00",253415.0,"01_1","2017-09-08T09:22:57.000+02:00","P",7022.0,131.0,288.0,1059920.0,1059920.0,0.0,false,false,1059920.0,1059920.0,false,2.197,"nl","2017-09-08T09:23:00.000+02:00","1899-12-30T08:22:57.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 378 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","2020976594_1481975052_1480051",1.0,"2017-09-06T09:23:19.000+02:00",253419.0,"01_1","2017-09-08T09:23:19.000+02:00","P",8107.0,88.0,193.0,220212.0,220212.0,0.0,false,false,220212.0,220212.0,false,2.193,"nl","2017-09-08T09:23:22.000+02:00","1899-12-30T08:23:19.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BA D38882"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1165874746_1481974299_1480051",1.0,"2017-09-06T09:19:36.000+02:00",253380.0,"01_1","2017-09-08T09:19:37.000+02:00","P",3028.0,128.0,281.0,598731.0,598731.0,0.0,false,false,598731.0,598731.0,false,2.194,"nl","2017-09-08T09:19:40.000+02:00","1899-12-30T08:19:36.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 172 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","604311438_1481974302_1480051",1.0,"2017-09-06T09:20:01.000+02:00",253383.0,"01_1","2017-09-08T09:20:01.000+02:00","P",3014.0,78.0,171.0,336821.0,336821.0,0.0,false,false,336821.0,336821.0,false,2.192,"nl","2017-09-08T09:20:04.000+02:00","1899-12-30T08:20:01.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 158 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","615083689_1481975014_1480051",1.0,"2017-09-06T09:21:41.000+02:00",253402.0,"01_1","2017-09-08T09:21:41.000+02:00","P",7008.0,20.0,44.0,682978.0,682978.0,0.0,false,false,682978.0,682978.0,false,2.2,"nl","2017-09-08T09:21:45.000+02:00","1899-12-30T08:21:41.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 177 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","220261486_1481975015_1480051",1.0,"2017-09-06T09:21:46.000+02:00",253403.0,"01_1","2017-09-08T09:21:46.000+02:00","P",7037.0,122.0,268.0,705061.0,705061.0,0.0,false,false,705061.0,705061.0,false,2.196,"nl","2017-09-08T09:21:51.000+02:00","1899-12-30T08:21:46.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 370 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1966782535_1481974272_1480051",1.0,"2017-09-06T09:18:47.000+02:00",253374.0,"01_1","2017-09-08T09:18:48.000+02:00","P",8110.0,22.0,48.0,581942.0,581942.0,0.0,false,false,581942.0,581942.0,false,2.181,"nl","2017-09-08T09:19:10.000+02:00","1899-12-30T08:18:47.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BA D38885"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1554579827_1481975107_1480052",1.0,"2017-09-06T09:24:26.000+02:00",253432.0,"01_2","2017-09-08T09:24:27.000+02:00","P",7035.0,192.0,422.0,845411.0,719397.0,0.0,false,false,719397.0,719397.0,false,2.197,"nl","2017-09-08T09:24:42.000+02:00","1899-12-30T08:24:26.000+01:00","2017-09-08T02:00:00.000+02:00",25040.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 368 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1815195687_1481974212_1480052",1.0,"2017-09-05T16:24:34.000+02:00",253356.0,"01_2","2017-09-07T16:24:34.000+02:00","P",5043.0,139.0,305.0,456310.0,456310.0,0.0,false,false,456310.0,456310.0,false,2.193,"nl","2017-09-07T16:24:39.000+02:00","1899-12-30T15:24:34.000+01:00","2017-09-07T02:00:00.000+02:00",25038.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.12","AN 272 WM"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-92492094_1481974242_1480052",1.0,"2017-09-05T16:25:30.000+02:00",253365.0,"01_2","2017-09-07T16:25:30.000+02:00","P",7031.0,161.0,354.0,726425.0,725906.0,0.0,false,false,725906.0,725906.0,false,2.197,"nl","2017-09-07T16:25:34.000+02:00","1899-12-30T15:25:30.000+01:00","2017-09-07T02:00:00.000+02:00",25038.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 364 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1883331234_1481975299_1480051",1.0,"2017-09-07T15:04:56.000+02:00",253498.0,"01_1","2017-09-08T15:04:56.000+02:00","P",7032.0,161.0,354.0,646236.0,646236.0,0.0,false,false,646236.0,646236.0,false,2.197,"nl","2017-09-08T15:05:05.000+02:00","1899-12-30T14:04:56.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 365 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1507491485_1481975975_1480051",1.0,"2017-09-07T15:05:25.000+02:00",253502.0,"01_1","2017-09-08T15:05:25.000+02:00","P",5041.0,160.0,352.0,386948.0,386948.0,0.0,false,false,386948.0,386948.0,false,2.2,"nl","2017-09-08T15:05:49.000+02:00","1899-12-30T14:05:25.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.12","AN 270 WM"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-929392504_1481976039_1480051",1.0,"2017-09-07T15:10:02.000+02:00",253524.0,"01_1","2017-09-08T15:10:03.000+02:00","P",3008.0,111.0,244.0,78764.0,78764.0,0.0,false,false,78764.0,78764.0,false,2.197,"nl","2017-09-08T15:10:12.000+02:00","1899-12-30T14:10:02.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DV 116 DG"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1697706152_1481976040_1480051",1.0,"2017-09-07T15:10:13.000+02:00",253525.0,"01_1","2017-09-08T15:10:13.000+02:00","P",7005.0,74.0,162.0,427380.0,427380.0,0.0,false,false,427380.0,427380.0,false,2.189,"nl","2017-09-08T15:10:20.000+02:00","1899-12-30T14:10:13.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 174 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1680887392_1481976005_1480051",1.0,"2017-09-07T15:07:02.000+02:00",253511.0,"01_1","2017-09-08T15:07:03.000+02:00","P",3022.0,111.0,244.0,682347.0,682347.0,0.0,false,false,682347.0,682347.0,false,2.197,"nl","2017-09-08T15:07:12.000+02:00","1899-12-30T14:07:02.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 166 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1783626717_1481975173_1480052",1.0,"2017-09-06T09:26:51.000+02:00",253456.0,"01_2","2017-09-08T09:26:51.000+02:00","P",3014.0,71.0,156.0,336977.0,336977.0,0.0,false,false,336977.0,336977.0,false,2.197,"nl","2017-09-08T09:26:55.000+02:00","1899-12-30T08:26:51.000+01:00","2017-09-08T02:00:00.000+02:00",25040.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 158 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1938982217_1481975293_1480051",1.0,"2017-09-07T15:04:08.000+02:00",253492.0,"01_1","2017-09-08T15:04:09.000+02:00","P",7026.0,167.0,367.0,1013593.0,981828.0,0.0,false,false,981828.0,981828.0,false,2.197,"nl","2017-09-08T15:04:13.000+02:00","1899-12-30T14:04:08.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 382 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-260411939_1481976011_1480051",1.0,"2017-09-07T15:08:11.000+02:00",253517.0,"01_1","2017-09-08T15:08:11.000+02:00","P",3017.0,22.0,48.0,396876.0,396876.0,0.0,false,false,396876.0,396876.0,false,2.181,"nl","2017-09-08T15:09:21.000+02:00","1899-12-30T14:08:11.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 161 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1008870749_1481975980_1480051",1.0,"2017-09-07T15:06:31.000+02:00",253507.0,"01_1","2017-09-08T15:06:31.000+02:00","P",7012.0,147.0,323.0,702917.0,537417.0,0.0,false,false,537417.0,537417.0,false,2.197,"nl","2017-09-08T15:06:34.000+02:00","1899-12-30T14:06:31.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","EB 852 XD"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1411313546_1481975238_1480051",1.0,"2017-09-07T15:02:29.000+02:00",253479.0,"01_1","2017-09-08T15:02:30.000+02:00","P",833.0,25.0,230.0,377691.0,377691.0,0.0,false,false,377691.0,377691.0,false,9.198,"nl","2017-09-08T15:02:35.000+02:00","1899-12-30T14:02:29.000+01:00","2017-09-08T02:00:00.000+02:00",25041.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","MERCEDES 310 DT","BC 833 SW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1751380265_1481975205_1480051",1.0,"2017-09-06T09:29:05.000+02:00",253467.0,"01_1","2017-09-08T09:29:05.000+02:00","P",7020.0,51.0,112.0,386571.0,141205.0,0.0,false,false,141205.0,141205.0,false,2.196,"nl","2017-09-08T09:29:15.000+02:00","1899-12-30T08:29:05.000+01:00","2017-09-08T02:00:00.000+02:00",25039.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 376 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1859852411_1481977031_1480052",1.0,"2017-09-08T09:03:32.000+02:00",253634.0,"01_2","2017-09-09T09:03:32.000+02:00","P",3018.0,165.0,363.0,659656.0,659656.0,0.0,false,false,659656.0,659656.0,false,2.2,"nl","2017-09-09T09:03:35.000+02:00","1899-12-30T08:03:32.000+01:00","2017-09-09T02:00:00.000+02:00",25045.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 162 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-457723255_1481977032_1480052",1.0,"2017-09-08T09:03:36.000+02:00",253635.0,"01_2","2017-09-09T09:03:36.000+02:00","P",7003.0,113.0,248.0,673000.0,809363.0,0.0,false,false,809363.0,809363.0,false,2.193,"nl","2017-09-09T09:03:40.000+02:00","1899-12-30T08:03:36.000+01:00","2017-09-09T02:00:00.000+02:00",25045.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 172 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","66181667_1481977033_1480052",1.0,"2017-09-08T09:03:41.000+02:00",253636.0,"01_2","2017-09-09T09:03:42.000+02:00","P",7032.0,156.0,343.0,646579.0,646579.0,0.0,false,false,646579.0,646579.0,false,2.197,"nl","2017-09-09T09:03:48.000+02:00","1899-12-30T08:03:41.000+01:00","2017-09-09T02:00:00.000+02:00",25045.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 365 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1424527317_1481977034_1480052",1.0,"2017-09-08T09:03:49.000+02:00",253637.0,"01_2","2017-09-09T09:03:50.000+02:00","P",7007.0,146.0,321.0,858519.0,858519.0,0.0,false,false,858519.0,858519.0,false,2.197,"nl","2017-09-09T09:03:53.000+02:00","1899-12-30T08:03:49.000+01:00","2017-09-09T02:00:00.000+02:00",25045.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 176 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1712242152_1481976106_1480052",1.0,"2017-09-07T15:13:27.000+02:00",253549.0,"01_2","2017-09-08T15:13:28.000+02:00","P",7055.0,158.0,347.0,466029.0,466029.0,0.0,false,false,466029.0,466029.0,false,2.196,"nl","2017-09-08T15:13:34.000+02:00","1899-12-30T14:13:27.000+01:00","2017-09-08T02:00:00.000+02:00",25042.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 388 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1800654784_1481976131_1480052",1.0,"2017-09-07T15:13:52.000+02:00",253553.0,"01_2","2017-09-08T15:13:52.000+02:00","P",3026.0,91.0,200.0,751142.0,751142.0,0.0,false,false,751142.0,751142.0,false,2.197,"nl","2017-09-08T15:13:55.000+02:00","1899-12-30T14:13:52.000+01:00","2017-09-08T02:00:00.000+02:00",25042.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 170 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1649280776_1481976973_1480051",1.0,"2017-09-08T09:01:33.000+02:00",253618.0,"01_1","2017-09-09T09:01:33.000+02:00","P",8110.0,112.0,246.0,582188.0,582188.0,0.0,false,false,582188.0,582188.0,false,2.196,"nl","2017-09-09T09:01:37.000+02:00","1899-12-30T08:01:33.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BA D38885"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1778363495_1481976996_1480051",1.0,"2017-09-08T09:01:43.000+02:00",253620.0,"01_1","2017-09-09T09:01:44.000+02:00","P",7022.0,102.0,224.0,1060368.0,1060368.0,0.0,false,false,1060368.0,1060368.0,false,2.196,"nl","2017-09-09T09:01:48.000+02:00","1899-12-30T08:01:43.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 378 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","118162921_1481976221_1480051",1.0,"2017-09-08T08:57:03.000+02:00",253580.0,"01_1","2017-09-09T08:57:03.000+02:00","P",7045.0,184.0,404.0,364119.0,364119.0,0.0,false,false,364119.0,364119.0,false,2.194,"nl","2017-09-09T08:57:06.000+02:00","1899-12-30T07:57:03.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 378 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","2044196999_1481976223_1480051",1.0,"2017-09-08T08:57:12.000+02:00",253582.0,"01_1","2017-09-09T08:57:13.000+02:00","P",7026.0,160.0,352.0,1013945.0,982180.0,0.0,false,false,982180.0,982180.0,false,2.2,"nl","2017-09-09T08:57:20.000+02:00","1899-12-30T07:57:12.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 382 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","959082469_1481976258_1480051",1.0,"2017-09-08T08:58:55.000+02:00",253596.0,"01_1","2017-09-09T08:58:56.000+02:00","P",7019.0,152.0,334.0,1099926.0,401253.0,0.0,false,false,401253.0,401253.0,false,2.197,"nl","2017-09-09T08:59:00.000+02:00","1899-12-30T07:58:55.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 375 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1158693813_1481976261_1480051",1.0,"2017-09-08T08:59:18.000+02:00",253599.0,"01_1","2017-09-09T08:59:18.000+02:00","P",7018.0,135.0,297.0,478456.0,478456.0,0.0,false,false,478456.0,478456.0,false,2.2,"nl","2017-09-09T08:59:26.000+02:00","1899-12-30T07:59:18.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 374 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1354293786_1481977003_1480051",1.0,"2017-09-08T09:02:32.000+02:00",253627.0,"01_1","2017-09-09T09:02:33.000+02:00","P",7027.0,13.0,28.0,342720.0,342720.0,0.0,false,false,342720.0,342720.0,false,2.153,"nl","2017-09-09T09:02:46.000+02:00","1899-12-30T08:02:32.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 383 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1096128348_1481977005_1480051",1.0,"2017-09-08T09:02:52.000+02:00",253629.0,"01_1","2017-09-09T09:02:52.000+02:00","P",7010.0,30.0,66.0,808624.0,808624.0,0.0,false,false,808624.0,808624.0,false,2.2,"nl","2017-09-09T09:02:56.000+02:00","1899-12-30T08:02:52.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 181 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","184492135_1481976999_1480051",1.0,"2017-09-08T09:02:11.000+02:00",253623.0,"01_1","2017-09-09T09:02:12.000+02:00","P",3017.0,34.0,74.0,397104.0,397104.0,0.0,false,false,397104.0,397104.0,false,2.176,"nl","2017-09-09T09:02:15.000+02:00","1899-12-30T08:02:11.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 161 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","162476109_1481976163_1480051",1.0,"2017-09-08T08:55:16.000+02:00",253564.0,"01_1","2017-09-09T08:55:16.000+02:00","P",7042.0,15.0,33.0,814097.0,814097.0,0.0,false,false,814097.0,814097.0,false,2.2,"nl","2017-09-09T08:55:21.000+02:00","1899-12-30T07:55:16.000+01:00","2017-09-09T02:00:00.000+02:00",25044.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 375 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1959635339_1481976075_1480052",1.0,"2017-09-07T15:12:07.000+02:00",253539.0,"01_2","2017-09-08T15:12:07.000+02:00","P",7042.0,152.0,334.0,814064.0,814064.0,0.0,false,false,814064.0,814064.0,false,2.197,"nl","2017-09-08T15:12:16.000+02:00","1899-12-30T14:12:07.000+01:00","2017-09-08T02:00:00.000+02:00",25042.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 375 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1332183740_1481977089_1480052",1.0,"2017-09-08T09:05:11.000+02:00",253650.0,"01_2","2017-09-09T09:05:11.000+02:00","P",7033.0,23.0,50.0,800449.0,731208.0,0.0,false,false,731208.0,731208.0,false,2.173,"nl","2017-09-09T09:05:14.000+02:00","1899-12-30T08:05:11.000+01:00","2017-09-09T02:00:00.000+02:00",25045.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 366 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1727005943_1481977090_1480052",1.0,"2017-09-08T09:05:16.000+02:00",253651.0,"01_2","2017-09-09T09:05:16.000+02:00","P",7043.0,165.0,363.0,730665.0,730665.0,0.0,false,false,730665.0,730665.0,false,2.2,"nl","2017-09-09T09:05:19.000+02:00","1899-12-30T08:05:16.000+01:00","2017-09-09T02:00:00.000+02:00",25045.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 376 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","199028135_1481977092_1480052",1.0,"2017-09-08T09:05:25.000+02:00",253653.0,"01_2","2017-09-09T09:05:26.000+02:00","P",5153.0,35.0,77.0,559684.0,559684.0,0.0,false,false,559684.0,559684.0,false,2.2,"nl","2017-09-09T09:05:29.000+02:00","1899-12-30T08:05:25.000+01:00","2017-09-09T02:00:00.000+02:00",25045.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.10","AP 930 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","828787378_1481977222_1480051",1.0,"2017-09-09T08:20:09.000+02:00",253699.0,"01_1","2017-09-10T08:20:10.000+02:00","P",7018.0,136.0,299.0,478755.0,478755.0,0.0,false,false,478755.0,478755.0,false,2.197,"sb","2017-09-10T08:20:12.000+02:00","1899-12-30T07:20:09.000+01:00","2017-09-10T02:00:00.000+02:00",25046.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 374 BW"
