took,timed_out,shards_total,shards_successful,shards_failed,hits_total,hits_max_score,hits_hits__index,hits_hits__type,hits_hits__id,hits_hits__score,hits_hits__source_id_quartiere,hits_hits__source_id_municipio,hits_hits__source_id_circoscrizione,hits_hits__source_ora,hits_hits__source_id_corsa,hits_hits__source_totale_rilevazioni,hits_hits__source_id_data,hits_hits__source_municipio,hits_hits__source_quartiere,hits_hits__source_flag_amtab_mezzi,hits_hits__source_data,hits_hits__source_anno,hits_hits__source_data_anno
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_6_192160_20170316",1.0,8.0,5.0,151.0,6.0,"192160",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_18_124578_20170316",1.0,2.0,3.0,168.0,18.0,"124578",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_15_159751_20170316",1.0,5.0,3.0,93.0,15.0,"159751",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_16_159776_20170316",1.0,5.0,3.0,93.0,16.0,"159776",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_15_190933_20170316",1.0,2.0,3.0,168.0,15.0,"190933",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_21_185119_20170316",1.0,10.0,4.0,227.0,21.0,"185119",1.0,2.0170316E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_19_157778_20170316",1.0,8.0,5.0,151.0,19.0,"157778",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_227_14_124600_20170316",1.0,2.0,3.0,227.0,14.0,"124600",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_20_192165_20170316",1.0,14.0,2.0,240.0,20.0,"192165",1.0,2.0170316E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_23_192180_20170316",1.0,14.0,2.0,240.0,23.0,"192180",1.0,2.0170316E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_9_190903_20170316",1.0,2.0,3.0,168.0,9.0,"190903",2.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_13_186852_20170316",1.0,2.0,3.0,168.0,13.0,"186852",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_12_186844_20170316",1.0,2.0,3.0,168.0,12.0,"186844",2.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_12_186848_20170316",1.0,2.0,3.0,168.0,12.0,"186848",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_10_125977_20170316",1.0,3.0,3.0,93.0,10.0,"125977",1.0,2.0170316E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_6_184470_20170316",1.0,5.0,3.0,139.0,6.0,"184470",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_14_159737_20170316",1.0,5.0,3.0,93.0,14.0,"159737",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_11_186837_20170316",1.0,2.0,3.0,168.0,11.0,"186837",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_227_13_186936_20170316",1.0,2.0,3.0,227.0,13.0,"186936",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_5_192281_20170316",1.0,14.0,2.0,240.0,5.0,"192281",1.0,2.0170316E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_17_184999_20170316",1.0,6.0,5.0,176.0,17.0,"184999",2.0,2.0170316E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_6_122101_20170316",1.0,7.0,5.0,176.0,6.0,"122101",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_176_16_192176_20170316",1.0,8.0,5.0,176.0,16.0,"192176",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_16_157772_20170316",1.0,8.0,5.0,151.0,16.0,"157772",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_22_186888_20170316",1.0,2.0,3.0,168.0,22.0,"186888",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_13_158825_20170316",1.0,2.0,3.0,168.0,13.0,"158825",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_227_12_186944_20170316",1.0,2.0,3.0,227.0,12.0,"186944",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_18_163141_20170316",1.0,2.0,3.0,93.0,18.0,"163141",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_13_192169_20170316",1.0,8.0,5.0,151.0,13.0,"192169",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_12_122148_20170316",1.0,7.0,5.0,176.0,12.0,"122148",2.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_10_124678_20170316",1.0,2.0,3.0,168.0,10.0,"124678",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_21_125908_20170316",1.0,2.0,3.0,168.0,21.0,"125908",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_22_184485_20170316",1.0,5.0,3.0,139.0,22.0,"184485",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_14_122107_20170316",1.0,7.0,5.0,176.0,14.0,"122107",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_23_184561_20170316",1.0,8.0,5.0,151.0,23.0,"184561",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_22_186985_20170316",1.0,7.0,5.0,176.0,22.0,"186985",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_11_187006_20170316",1.0,10.0,4.0,227.0,11.0,"187006",2.0,2.0170316E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_7_186910_20170316",1.0,2.0,3.0,168.0,7.0,"186910",14.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","1_3_168_10_158693_20170316",1.0,1.0,3.0,168.0,10.0,"158693",1.0,2.0170316E7,"MUNICIPIO N.1","I - SAN NICOLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_176_12_192260_20170316",1.0,8.0,5.0,176.0,12.0,"192260",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_21_192161_20170316",1.0,8.0,5.0,151.0,21.0,"192161",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_22_191014_20170316",1.0,9.0,4.0,148.0,22.0,"191014",1.0,2.0170316E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_10_186931_20170316",1.0,2.0,3.0,168.0,10.0,"186931",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_18_158841_20170316",1.0,2.0,3.0,168.0,18.0,"158841",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_21_184172_20170316",1.0,8.0,5.0,151.0,21.0,"184172",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_0_160471_20170316",1.0,9.0,4.0,148.0,0.0,"160471",17.0,2.0170316E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_168_11_192153_20170316",1.0,2.0,5.0,168.0,11.0,"192153",1.0,2.0170316E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_15_187025_20170316",1.0,3.0,3.0,93.0,15.0,"187025",1.0,2.0170316E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_19_184167_20170316",1.0,8.0,5.0,151.0,19.0,"184167",3.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_19_184166_20170316",1.0,8.0,5.0,151.0,19.0,"184166",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_21_184173_20170316",1.0,8.0,5.0,151.0,21.0,"184173",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_20_184172_20170316",1.0,8.0,5.0,151.0,20.0,"184172",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_12_159966_20170316",1.0,5.0,3.0,139.0,12.0,"159966",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_13_159964_20170316",1.0,5.0,3.0,139.0,13.0,"159964",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_11_185210_20170316",1.0,2.0,3.0,168.0,11.0,"185210",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_11_186837_20170316",1.0,8.0,5.0,151.0,11.0,"186837",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_19_125898_20170316",1.0,17.0,3.0,139.0,19.0,"125898",1.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_11_184474_20170316",1.0,4.0,3.0,227.0,11.0,"184474",2.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_227_8_192218_20170316",1.0,2.0,5.0,227.0,8.0,"192218",1.0,2.0170316E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_18_160489_20170316",1.0,15.0,2.0,240.0,18.0,"160489",1.0,2.0170316E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_16_160477_20170316",1.0,15.0,2.0,240.0,16.0,"160477",1.0,2.0170316E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_17_184164_20170316",1.0,8.0,5.0,151.0,17.0,"184164",3.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","1_3_168_21_131181_20170316",1.0,1.0,3.0,168.0,21.0,"131181",1.0,2.0170316E7,"MUNICIPIO N.1","I - SAN NICOLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_19_159989_20170316",1.0,5.0,3.0,139.0,19.0,"159989",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_18_185042_20170316",1.0,2.0,3.0,93.0,18.0,"185042",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_13_185033_20170316",1.0,2.0,3.0,93.0,13.0,"185033",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_14_186855_20170316",1.0,8.0,5.0,151.0,14.0,"186855",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_6_163260_20170316",1.0,5.0,3.0,139.0,6.0,"163260",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_13_186852_20170316",1.0,8.0,5.0,151.0,13.0,"186852",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_13_186851_20170316",1.0,8.0,5.0,151.0,13.0,"186851",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_14_185233_20170316",1.0,2.0,3.0,168.0,14.0,"185233",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_14_185217_20170316",1.0,2.0,3.0,168.0,14.0,"185217",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_1_140_6_187694_20170316",1.0,10.0,1.0,140.0,6.0,"187694",1.0,2.0170316E7,"MUNICIPIO N.5","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_19_158840_20170316",1.0,14.0,2.0,240.0,19.0,"158840",1.0,2.0170316E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_17_159991_20170316",1.0,5.0,3.0,139.0,17.0,"159991",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_16_159990_20170316",1.0,5.0,3.0,139.0,16.0,"159990",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_13_185232_20170316",1.0,2.0,3.0,168.0,13.0,"185232",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_9_159681_20170316",1.0,2.0,3.0,93.0,9.0,"159681",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_18_125906_20170316",1.0,17.0,3.0,139.0,18.0,"125906",1.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_6_192160_20170316",1.0,15.0,2.0,240.0,6.0,"192160",1.0,2.0170316E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_18_125902_20170316",1.0,17.0,3.0,139.0,18.0,"125902",1.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_14_184907_20170316",1.0,11.0,4.0,148.0,14.0,"184907",1.0,2.0170316E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_12_186842_20170316",1.0,8.0,5.0,151.0,12.0,"186842",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_12_186847_20170316",1.0,8.0,5.0,151.0,12.0,"186847",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_19_186874_20170316",1.0,8.0,5.0,151.0,19.0,"186874",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_17_186872_20170316",1.0,8.0,5.0,151.0,17.0,"186872",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_16_159990_20170316",1.0,7.0,5.0,176.0,16.0,"159990",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_19_184483_20170316",1.0,4.0,3.0,227.0,19.0,"184483",1.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_8_158804_20170316",1.0,8.0,5.0,151.0,8.0,"158804",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_227_11_192259_20170316",1.0,2.0,5.0,227.0,11.0,"192259",1.0,2.0170316E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_9_163273_20170316",1.0,5.0,3.0,139.0,9.0,"163273",3.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_15_158845_20170316",1.0,8.0,5.0,151.0,15.0,"158845",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_14_184535_20170316",1.0,4.0,3.0,227.0,14.0,"184535",1.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_16_158820_20170316",1.0,8.0,5.0,151.0,16.0,"158820",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_12_125870_20170316",1.0,5.0,3.0,139.0,12.0,"125870",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_14_163291_20170316",1.0,5.0,3.0,139.0,14.0,"163291",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_14_158816_20170316",1.0,8.0,5.0,151.0,14.0,"158816",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","1_3_168_10_159695_20170316",1.0,1.0,3.0,168.0,10.0,"159695",1.0,2.0170316E7,"MUNICIPIO N.1","I - SAN NICOLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_8_184572_20170316",1.0,4.0,3.0,227.0,8.0,"184572",1.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_3_184565_20170316",1.0,9.0,4.0,148.0,3.0,"184565",1.0,2.0170316E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_12_184899_20170316",1.0,2.0,3.0,168.0,12.0,"184899",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_227_9_158690_20170316",1.0,2.0,3.0,227.0,9.0,"158690",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
